"brand","id","satisfaction","trust","build","differs","easy","appealing","rewarding","popular","service","impact"
9,15458,5,0,1,1,0,0,0,1,1,0
9,15462,2,1,0,0,0,0,1,0,1,0
9,15478,4,1,0,0,0,0,0,0,0,0
9,15570,3,1,0,0,0,0,0,1,0,0
9,15607,2,0,1,0,1,0,0,0,1,1
9,15673,4,1,1,1,1,1,1,1,1,1
9,15697,4,0,1,0,0,0,0,1,0,0
9,15772,2,0,0,0,0,0,0,0,0,0
9,15790,4,0,0,0,0,0,0,0,0,0
9,15803,1,0,0,1,0,0,1,0,0,0
9,15922,4,0,0,1,1,0,0,0,1,1
9,16077,4,1,1,1,0,1,0,1,1,0
9,16088,5,0,0,0,1,0,0,1,0,0
9,16148,4,1,1,0,1,1,1,1,0,0
9,16149,2,0,0,0,0,0,0,0,0,0
9,16206,3,1,1,0,1,1,0,1,1,1
9,16255,3,0,0,0,1,0,0,0,0,0
9,16257,3,1,0,0,0,0,0,0,0,0
9,16286,2,0,0,0,0,0,0,0,0,1
9,16437,4,1,0,0,0,0,0,0,1,0
9,16730,1,0,0,0,1,0,0,1,0,0
9,16761,3,0,0,0,0,0,0,1,0,0
9,16763,5,1,0,0,0,0,0,1,1,0
9,16820,5,1,1,1,1,1,1,1,1,1
9,16828,4,1,1,0,0,0,1,1,0,0
9,16922,4,1,1,0,0,0,0,0,0,0
9,17022,4,0,0,0,0,0,0,0,0,0
9,17047,1,0,0,0,0,1,0,0,0,0
9,17156,3,0,0,0,1,1,1,1,0,0
9,17348,4,0,0,0,0,0,0,0,0,0
9,17358,2,0,1,0,0,1,0,1,1,0
9,17410,3,0,0,0,0,0,0,0,0,0
9,17730,4,1,1,0,1,0,0,0,1,0
9,17800,2,0,1,1,0,0,1,0,1,1
9,17808,3,1,0,0,1,0,1,1,1,0
9,17811,5,0,0,0,0,0,0,0,0,0
9,17984,3,1,1,0,1,0,1,0,0,0
9,18073,1,0,0,0,0,0,0,0,0,0
10,158,3,1,1,0,0,0,0,1,0,0
10,179,5,1,0,1,0,0,1,1,0,0
10,197,2,0,0,0,0,0,1,0,0,0
10,309,2,1,1,0,1,0,1,0,1,0
10,391,5,0,1,0,0,0,0,0,0,0
10,395,2,1,1,0,1,1,0,1,1,0
10,520,4,1,1,1,1,1,1,1,1,1
10,586,3,1,1,0,0,0,0,0,1,0
10,596,4,1,1,1,1,1,1,1,1,1
10,600,4,1,1,1,1,1,0,1,1,1
10,781,2,0,1,0,0,1,0,0,0,0
10,896,1,0,0,0,0,1,0,0,0,0
10,914,5,1,1,1,1,1,1,1,1,1
10,968,4,1,1,0,1,0,0,1,1,0
10,1002,1,0,0,0,0,0,0,0,0,0
10,1041,2,0,0,0,0,0,0,0,0,0
10,1087,1,0,0,0,1,0,0,1,0,0
10,1237,4,1,1,0,1,1,1,1,1,1
10,1282,3,1,1,1,1,1,0,0,1,0
10,1294,4,1,0,0,1,0,1,1,1,1
10,1550,5,0,0,0,0,0,0,0,0,0
10,1585,1,0,0,0,0,0,0,0,0,0
10,1594,1,0,1,1,1,1,1,1,0,1
10,1701,4,0,1,1,1,1,0,1,0,0
10,1719,3,1,0,1,0,1,1,1,1,0
10,1758,2,1,1,0,0,0,0,0,0,0
10,1788,5,0,1,1,0,0,0,0,0,0
10,1796,5,1,1,0,0,0,1,1,1,0
10,1813,5,1,1,1,1,1,1,1,1,0
10,1856,2,1,1,1,0,0,0,0,0,0
10,1860,5,1,1,1,1,1,1,1,1,0
10,1938,2,0,0,0,1,0,0,1,1,0
10,1987,3,0,0,0,0,0,1,0,0,0
10,2012,2,0,0,0,0,0,0,0,0,0
10,2111,3,0,0,0,0,0,0,0,0,0
10,2193,4,0,0,0,0,0,0,0,0,0
10,2200,3,1,0,0,0,0,0,0,0,0
10,2240,2,0,0,0,0,0,0,0,0,0
10,2241,3,1,0,0,0,0,0,0,0,0
10,2272,1,1,0,0,1,0,0,0,1,0
10,2295,1,0,0,0,0,0,0,0,0,0
10,2434,3,1,0,0,0,0,0,0,0,0
10,2437,1,0,0,0,0,0,0,1,0,0
10,2443,4,0,1,1,1,1,0,1,0,1
10,2531,3,0,0,0,0,0,0,0,0,0
10,2535,5,1,0,0,0,0,0,1,0,0
10,2657,3,0,0,1,0,0,0,0,0,0
10,2779,5,1,0,1,0,0,0,0,0,0
10,2910,5,1,1,0,1,1,1,1,1,1
10,2967,4,0,0,0,0,0,0,0,0,0
10,2968,4,0,0,0,0,0,0,0,0,0
10,2993,3,1,1,0,1,1,1,0,1,1
10,3042,4,1,1,1,1,0,1,0,1,0
10,3107,5,1,1,0,1,0,1,0,1,0
10,3125,1,0,0,0,0,0,0,0,0,0
10,3166,1,0,0,0,0,0,0,0,0,0
10,3186,4,1,1,0,1,0,1,1,1,0
10,3187,2,1,1,0,1,0,1,1,1,1
10,3291,3,1,0,0,0,1,1,0,1,0
10,3329,1,1,0,0,0,1,0,1,0,0
10,3343,2,0,0,0,0,0,0,1,0,0
10,3431,4,1,0,0,1,1,1,0,1,1
10,3447,5,0,0,0,1,0,0,0,0,0
10,3489,4,1,0,0,0,0,0,1,1,1
10,3607,4,0,0,0,0,0,0,0,1,0
10,3654,5,0,0,0,0,0,0,0,0,0
10,3665,4,1,0,1,0,1,0,1,1,0
10,3707,4,0,1,0,1,0,0,0,0,1
10,3727,4,1,1,1,1,1,1,1,1,1
10,3778,4,1,0,0,1,0,0,0,1,0
10,3811,4,1,0,0,1,1,0,1,1,0
10,3838,2,1,0,0,0,0,1,1,1,0
10,3842,4,1,0,0,0,1,0,1,1,0
10,3892,4,0,0,0,0,0,0,1,0,0
10,3918,4,0,1,1,0,0,0,0,1,0
10,3959,1,0,1,0,0,0,1,0,0,0
10,3965,4,1,1,0,1,1,1,1,1,0
10,3978,4,1,1,1,1,1,0,1,1,0
10,3993,4,1,1,0,1,0,1,0,1,1
10,4117,3,1,0,0,0,0,0,0,0,0
10,4223,3,0,0,0,1,0,0,0,1,0
10,4425,3,1,1,0,1,1,1,0,1,0
10,4508,5,1,1,0,1,1,1,0,0,0
10,4558,1,0,0,0,0,0,0,0,1,0
10,4806,3,1,0,0,1,1,1,1,1,1
10,4894,3,0,0,0,0,0,0,0,0,0
10,4909,5,1,0,0,1,1,1,1,1,0
10,4988,4,0,0,1,0,1,0,0,0,0
10,5378,3,1,0,1,0,0,0,0,1,0
10,5462,4,1,1,0,1,1,1,1,1,0
10,5790,4,0,0,1,1,1,0,1,1,1
10,5793,3,0,0,0,0,0,0,0,0,0
10,5810,3,1,0,0,1,0,0,0,0,0
10,5854,3,0,0,0,0,0,0,0,1,0
10,5876,4,1,0,0,1,0,0,1,0,1
10,5888,4,0,0,0,0,0,0,1,1,0
10,5927,5,0,0,0,0,1,1,1,1,1
10,5970,4,0,0,0,0,0,0,0,1,0
10,5973,4,1,0,0,0,1,0,0,1,1
10,5974,5,0,0,0,0,0,0,0,0,0
10,5999,5,0,0,0,0,0,0,0,0,0
10,6073,3,1,1,1,0,0,1,0,1,0
10,6174,4,0,0,0,0,0,0,0,0,0
10,6232,4,1,1,0,1,1,0,1,0,0
10,6277,3,1,1,0,0,1,0,1,0,0
10,6287,4,0,0,0,0,0,0,0,0,0
10,6370,4,1,1,1,1,1,0,1,1,1
10,6431,4,1,0,0,0,1,0,1,0,0
10,6496,4,0,1,1,1,0,0,1,0,0
10,6581,2,0,0,0,0,0,0,0,0,0
10,6630,1,0,0,0,0,0,0,0,0,0
10,6670,2,0,0,0,0,0,0,0,0,0
10,6730,2,0,0,0,0,0,0,0,0,0
10,6841,3,0,0,0,1,1,0,0,0,0
10,6989,3,1,1,1,1,1,0,1,1,1
10,7207,2,0,0,0,0,0,0,0,0,0
10,7285,3,0,0,0,0,0,0,0,0,0
10,7311,4,1,0,0,0,0,0,0,1,0
10,7410,3,1,1,1,0,1,0,1,0,0
10,7444,4,0,0,1,0,0,0,0,0,0
10,7526,4,1,1,1,1,0,0,1,1,1
10,7646,1,0,0,0,0,0,0,0,0,0
10,7658,4,1,0,1,0,1,0,1,0,0
10,7665,3,0,0,0,0,0,0,0,0,0
10,7730,4,1,0,1,0,0,1,1,1,0
10,7774,3,1,0,0,1,0,0,0,1,1
10,7805,3,0,1,0,0,0,0,0,1,0
10,7909,5,1,1,0,1,0,0,0,1,0
10,8109,4,0,1,1,1,1,1,0,0,0
10,8145,5,1,1,1,0,1,0,1,0,1
10,8171,1,0,0,0,0,0,0,0,0,0
10,8177,2,0,0,0,0,0,0,1,0,0
10,8245,5,0,0,0,1,0,0,0,0,0
10,8331,5,0,1,1,0,1,1,1,1,1
10,8461,2,0,0,0,0,0,0,0,0,0
10,8467,3,1,1,0,1,0,0,1,0,0
10,8656,2,0,0,0,0,0,0,0,0,0
10,8667,4,0,0,0,0,0,0,0,0,0
10,8721,3,0,0,0,0,0,0,0,0,0
10,8790,5,1,1,0,1,0,0,0,1,0
10,8806,3,1,0,1,0,1,0,0,0,1
10,8878,3,1,1,0,1,0,1,0,0,0
10,8909,3,0,0,0,0,0,0,0,1,0
10,8967,3,0,0,0,0,0,0,0,0,0
10,9050,2,0,0,0,0,0,0,1,0,0
10,9099,5,1,0,0,1,0,1,1,1,1
10,9122,3,1,1,0,1,1,1,1,1,0
10,9171,2,1,0,0,1,1,1,1,1,0
10,9197,2,0,0,0,0,0,1,1,1,0
10,9212,4,0,1,0,1,0,0,1,1,1
10,9353,4,1,0,0,0,0,0,0,1,0
10,9434,5,0,0,0,0,0,0,0,0,0
10,9497,2,0,0,0,0,0,0,1,0,0
10,9616,2,0,0,0,0,0,0,0,0,0
10,9627,2,0,0,0,0,0,0,0,0,0
10,9638,2,1,0,0,1,1,0,0,1,0
10,9689,3,0,0,0,0,0,0,0,0,0
10,9759,4,1,1,0,0,0,0,1,1,1
10,9782,4,1,1,0,1,0,1,1,1,1
10,9833,3,0,0,0,0,0,0,0,0,0
10,9873,4,1,1,0,1,1,1,0,0,0
10,9874,1,0,0,0,1,0,1,0,0,0
10,9907,3,0,0,0,1,1,0,0,0,0
10,10020,5,1,1,0,1,1,1,1,1,1
10,10042,3,1,0,0,1,0,1,0,0,0
10,10069,3,0,0,0,0,0,0,0,0,0
10,10165,3,0,0,0,0,1,1,0,1,1
10,10176,3,1,0,0,0,1,0,0,0,0
10,10189,1,0,0,0,1,1,0,0,0,0
10,10259,2,0,0,0,0,0,0,0,0,0
10,10374,4,1,1,1,1,1,1,1,1,1
10,10429,3,0,0,0,0,0,0,0,1,0
10,10505,5,1,0,0,1,0,1,1,1,1
10,10537,4,1,0,0,0,0,1,1,1,1
10,10585,3,1,1,0,1,0,0,1,1,0
10,10631,3,1,1,0,1,1,0,1,1,0
10,10706,3,0,1,0,1,0,1,0,1,0
10,10779,2,0,0,1,0,0,0,0,0,0
10,10843,1,0,0,0,0,0,0,1,0,0
10,10918,1,0,0,0,0,0,0,0,0,0
10,10935,4,1,1,0,1,0,0,0,1,1
10,10939,2,0,1,1,1,1,1,1,1,0
10,11006,3,0,0,0,0,0,0,1,0,0
10,11178,2,1,0,0,0,0,0,0,1,0
10,11198,4,1,1,0,1,0,0,1,1,1
10,11385,5,1,0,0,1,0,0,1,0,1
10,11461,2,1,1,1,1,1,1,1,1,1
10,11472,1,1,0,0,0,0,0,0,0,0
10,11599,5,0,0,0,0,0,0,0,0,0
10,11621,1,0,0,0,0,0,0,0,0,0
10,11669,2,0,0,0,0,1,1,1,0,0
10,11670,2,0,0,0,1,0,0,1,0,0
10,11703,5,1,1,0,1,0,1,1,1,0
10,11798,4,1,1,0,0,1,1,0,1,0
10,11874,4,1,1,0,1,1,1,1,1,0
10,11990,3,0,0,0,0,0,1,1,0,0
10,12156,4,1,1,1,1,1,1,1,1,1
10,12186,3,1,1,0,0,0,0,1,1,0
10,12190,1,0,0,0,0,0,0,1,0,0
10,12199,2,0,0,0,0,0,0,0,0,0
10,12364,4,1,1,0,1,1,1,1,1,1
10,12365,3,0,0,0,0,0,0,0,0,0
10,12431,4,0,1,0,1,0,0,1,1,0
10,12786,1,0,0,0,0,0,1,0,0,0
10,12987,5,0,0,0,0,0,1,1,1,0
10,13043,4,1,1,0,1,0,1,1,1,1
10,13046,2,0,0,0,0,0,0,1,0,0
10,13091,2,1,1,1,0,1,1,1,1,0
10,13221,3,1,1,1,0,1,1,1,1,1
10,13314,5,0,0,1,0,0,0,1,1,0
10,13340,4,1,1,0,0,0,0,1,1,0
10,13389,4,1,0,1,1,1,1,1,0,1
10,13431,1,1,0,1,1,0,0,0,1,1
10,13496,3,0,0,0,0,0,0,0,0,0
10,13545,5,0,0,0,0,0,0,0,0,0
10,13631,1,0,0,0,0,0,0,0,1,0
10,13669,3,1,1,0,1,0,1,1,1,0
10,13715,4,0,0,0,0,0,0,0,0,0
10,13887,3,0,0,0,0,0,0,0,0,0
10,13907,5,1,0,0,0,0,0,0,0,0
10,13959,4,0,0,0,0,0,0,0,0,0
10,13980,3,0,1,0,1,0,0,1,0,0
10,13997,4,1,1,0,0,0,1,0,1,1
10,14000,3,0,0,0,0,0,0,0,0,0
10,14008,2,0,0,0,0,0,0,0,1,0
10,14018,4,0,0,0,0,0,0,0,0,0
10,14141,3,0,0,0,0,0,0,0,1,0
10,14188,3,1,1,1,1,1,1,1,1,1
10,14391,5,1,1,0,1,0,1,1,1,1
10,14448,1,1,1,0,1,0,1,1,1,0
10,14462,4,1,0,0,0,0,1,0,1,0
10,14488,5,1,1,0,1,0,1,1,1,0
10,14489,1,0,1,1,1,1,1,1,1,1
10,14547,2,1,0,0,0,0,0,1,0,0
10,14616,2,1,0,0,0,1,1,0,0,0
10,14757,4,0,1,0,1,1,1,1,1,1
10,14786,2,1,1,1,1,1,1,1,1,1
10,14800,5,1,1,0,1,1,0,0,1,1
10,14818,4,1,1,0,1,1,1,1,1,1
10,14842,1,0,0,0,0,0,0,1,0,0
10,14968,5,1,0,0,1,1,1,1,1,0
10,15157,4,1,1,1,1,1,1,1,1,1
10,15380,4,1,1,0,1,1,1,0,1,0
10,15473,1,0,0,0,0,0,0,0,0,0
10,15478,4,0,0,1,1,1,1,0,1,1
10,15570,3,0,0,0,0,0,0,0,0,0
10,15645,3,0,0,0,0,0,0,0,0,0
10,15673,4,1,1,1,1,1,1,1,1,1
10,15722,5,1,1,0,1,1,1,1,1,0
10,15790,3,0,0,0,0,0,0,0,0,0
10,15916,4,1,1,1,1,1,1,1,1,1
10,15917,4,0,0,1,0,1,1,0,1,0
10,15948,4,1,1,1,1,0,1,0,0,0
10,16149,2,0,0,0,0,0,0,0,0,0
10,16255,3,1,0,0,1,1,0,0,0,0
10,16257,3,1,1,0,0,0,0,1,1,0
10,16348,3,0,1,0,0,0,1,0,0,1
10,16352,3,1,1,1,1,1,1,1,1,1
10,16381,1,0,0,0,0,0,0,0,0,0
10,16508,1,0,0,0,0,0,0,1,0,0
10,16602,3,1,0,0,1,0,0,1,1,0
10,16763,5,1,0,0,0,0,0,1,0,0
10,16818,4,0,1,1,1,1,1,0,1,1
10,16820,5,1,1,1,1,1,1,1,1,1
10,16837,2,0,1,0,0,0,0,0,0,1
10,16892,3,0,0,0,0,0,0,0,0,0
10,16922,4,1,1,0,0,1,0,1,0,0
10,17047,4,0,0,1,1,0,1,0,1,0
10,17156,2,0,0,0,0,1,1,1,0,0
10,17205,5,1,1,1,1,1,1,1,1,1
10,17285,2,0,0,0,0,0,0,0,0,0
10,17348,1,0,0,0,0,0,0,0,0,0
10,17385,2,0,0,0,0,0,0,1,0,0
10,17391,4,1,1,1,1,1,1,1,1,1
10,17410,3,0,0,0,0,0,0,0,0,0
10,17730,4,1,1,0,1,0,0,1,0,0
10,17800,5,1,1,0,1,0,1,1,1,1
10,17808,3,1,0,0,1,0,1,1,1,0
10,17893,5,0,1,1,0,0,0,0,0,0
10,17984,3,1,1,0,1,0,1,0,0,0
10,18073,4,0,1,0,1,0,0,0,0,0
